"_id","name","description","category","desired_stock","standard_price","stock","wholesale_cost","condition","disabled","managed","minimum_stock","brand","size","upc","category_1","category_2","category_3","features","specifications","__v","in_stock","last_updated","threshold_stock"
"64274371f50350c00890d399","MULTI-RELEASE CLEATS, SPD, Silver",,,,"18.99",,"7.43",,,,,"ULTRACYCLE",,"756928650796","PEDALS","Mountain Cleats",,"SH56 multi-release
Fits Shimano,Wellgo,SPD compatible pedals
Mounting hardware included","COLOR:Silver|FITS:SPD|MODEL:SM-56|TYPE:Multi-release","0","4","2023-03-31T20:32:49.966Z","1"
"6429d84ef50350c00890d46e","Used 7 Speed Disc Wheel",,,,"50",,"50",,,,,"N/A",,"011111000070","WHEELS","29in Wheels","29'' Disc MTB Wheels",,,"0","1",,
"642b7419f50350c00890d5c9","MULTI-PURPOSE, 9/16'', Black/Silver",,,,"48.99",,"24.48",,,,,"ULTRACYCLE",,"756928650420","PEDALS","Platform Clipless Combo Pedals",,"SPD binding on one side provides security and pedaling efficiency
Platform pedal on the other side allows you to bike in standard shoes
Cleat tension adjusts so the binding releases when you want it to
Chromoly spindle
Cleats included","AXLE DIAMETER:9/16''|COLOR:Black/Silver|GRAMS:478|INCLUDES:Cleats|MATERIAL:Alloy|MODEL:Multi-purpose","0",,"2023-04-04T00:49:29.072Z",
"642c6f39f50350c00890d62b","R317 DISC BRAKE CALIPER, Post Type",,,,"53.99",,"27.61",,,,,"SHIMANO",,"689228490239","BRAKES","Mechanical Disc","Road and Gravel","Compact design
Low Profile
Post mount caliper
Resin brake pad standard","BRAKE MOUNT:Post Type|CABLE PULL:Short Pull|COLOR:Black|FRONT/REAR/PAIR:Rear|MATERIAL:Alloy|MODEL:BR-R317|MOUNT:Post Type|PAD MATERIAL:Resin|SERIES:Sora","0","0","2023-04-04T18:40:57.479Z",
"642cfa3cf50350c00890d663","Kinney (SALE)",,,,"299.99",,"299.99",,,,,"RETROSPEC",,"011111000087","RICE BIKES","Bikes","Retrospec Bikes",,,"0","1",,
"642cfbb4f50350c00890d680","Beaumont ST",,,,"350",,"350",,,,,"RETROSPEC",,"011111000094","RICE BIKES","Bikes","Retrospec Bikes",,,"0","0",,
"642cfbf5f50350c00890d68d","Beaumont (SALE)",,,,"349.99",,"349.99",,,,,"RETROSPEC",,"011111000100","RICE BIKES","Bikes","Retrospec Bikes",,,"0","0",,
"642cfc89f50350c00890d69c","Harper Plus (SALE)",,,,"349.99",,"349.99",,,,,"RETROSPEC",,"011111000117","RICE BIKES","Bikes","Retrospec Bikes",,,"0","1",,
"642cfceef50350c00890d6ac","Atlas ST (SALE)",,,,"349.99",,"349.99",,,,,"RETROSPEC",,"011111000124","RICE BIKES","Bikes","Retrospec Bikes",,,"0","0",,
"642cfd44f50350c00890d6b2","Atlas (SALE)",,,,"349.99",,"349.99",,,,,"RETROSPEC",,"011111000131","RICE BIKES","Bikes","Retrospec Bikes",,,"0","0",,
"642dbc4ef50350c00890d70c","SQUARE TAPER CARTRIDGE B.B., Square Taper, 68 x 113mm",,,,"15.49",,"5.89",,,,,"ULTRACYCLE",,"756928630071","BOTTOM BRACKETS","Square Bottom Brackets",,"Square tapered spindle
7075 Aluminum alloy
Carbon steel bearing material
Sealed cartridge
Water and dust-resistant","BB TYPE:Square Taper|INNER DIAMETER:N/A|QUANTITY:1|SIZE:68 x 113mm","0","2","2023-04-05T18:22:06.900Z",
"642e495553e6ab91459fe912","SQUARE TAPER CARTRIDGE B.B., Square Taper, 68 x 110mm",,,,"15.49",,"5.89",,,,,"ULTRACYCLE",,"756928630118","BOTTOM BRACKETS","Square Bottom Brackets",,"Square tapered spindle
7075 Aluminum alloy
Carbon steel bearing material
Sealed cartridge
Water and dust-resistant","BB TYPE:Square Taper|INNER DIAMETER:N/A|QUANTITY:1|SIZE:68 x 110mm","0","5","2023-04-06T04:23:49.329Z",
"642f309e53e6ab91459fe9bc","PRESTA VALVE TUBES, 24'' x 2.0-2.4'', 32 mm",,,,"8",,"2.69",,,,,"ULTRACYCLE",,"756928451300","TUBES","Standard SV and PV Tubes","24'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:199|LENGTH:32 mm|QUANTITY:1|SIZE:24'' x 2.0-2.4''|VALVE (TUBES):PV|WHEEL SIZE:24'' / 507|WIDTH:2.0-2.4''","0",,"2023-04-06T20:50:38.441Z",
"6431bcdf53e6ab91459feadd","CROSSOVER, 26'' / 559, Tube Type",,,,"24.99",,"7.43",,,,,"ULTRACYCLE",,"756928460036","TIRES","Clincher Tires","26 Inch","Wide smooth center tread for use on hardpack trails
Sharp edge knobs for added traction when cornering
An excellent all-around city and trail tire","BEAD MATERIAL:Wire|BSD:559|COLOR:Black|FRONT OR REAR:F/R|MODEL:P173|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:26'' / 559|WIDTH:1.75''","0","4","2023-04-08T19:13:35.063Z",
"6431c2f453e6ab91459feb12","CST 26x1.75 tire",,,,"13.85",,"17.89",,,,,"CST",,"6933882506749","TIRES","Clincher Tires","26 Inch",,,"0","3",,
"6431c32d53e6ab91459feb18","CST 26.175",,,,"17.89",,"13.85",,,,,"CST",,"6933882506749","TIRES",,,,,"0","-2",,
"6431e5a953e6ab91459febc1","Harper",,,,"200",,"100",,,,,"RETROSPEC",,"011111000148","RICE BIKES","Bikes","Refurbished Bikes",,"Color:Black|Seller:Kaiyuan Wang","0","0",,
"6431f40653e6ab91459febc6","Harper",,,,"225",,"80",,,,,"RETROSPEC",,"011111000155","RICE BIKES","Bikes","Refurbished Bikes",,"Color:Blue|Seller:Emily Reeves","0","0",,
"64342dd253e6ab91459fec05","7 SPD 14-34T freewheel",,,,"17",,"1",,,,,"SUNRUN",,"664332863704","FREEWHEELS","7spd Freewheels",,,,"0","12",,"10"
"6434768f53e6ab91459fecd4","LARGE CLASSIC BELL, Large Classic, Chrome",,,,"8.49",,"4.17",,,,,"ULTRACYCLE",,"756928000218","RICE BIKES",,,"Loud attention getting XL sized bell
Easy installation
Fits most handlebars","COLOR:Chrome|MODEL:Large Classic","0","8","2023-04-10T20:50:23.471Z",
"6436cf0753e6ab91459fee0f","PFP-8 HOME MECHANIC FLOOR PUMP, Blue, 160 PSI",,,,"30.95",,"18.95",,,,,"PARK TOOL",,"763477005908","RICE BIKES",,,"A versatile, entry level pump at a great price
Smooth operating steel barrel
Composite head with thumb lock fits Presta, Schrader and Dunlop valves
Super stable base with extra large foot pads and giant easy to read gauge
Comfortable composite handle","COLOR:Blue|MATERIAL:Steel|MODEL:PFP-8|PSI:160 PSI|VALVE (TUBES):Presta/Schrader","0","1","2023-04-12T15:32:23.792Z",
"64370d7d53e6ab91459feeb3","CHUNKY, Blue, 32mm, 130mm",,,,"19.99",,"10.05",,,,,"ESI",,"181517000049","GRIPS AND TAPE","Mountain Bike Grips",,"The original 100% silicone grip
The best shock absorbing grip in the industry
Rubber and Latex-free
Can be cut for GripShift","COLOR:Blue|DIAMETER:32mm|FITS:19mm-22mm|GRAMS:60|INCLUDES:Endplugs|LENGTH:130mm|MATERIAL:Silicone|MODEL:Chunky","0","1","2023-04-12T19:58:53.431Z",
"643872de53e6ab91459ff00b","26"" Used Wheel 9Spd Cassette",,,,"50",,"0",,,,,"SHIMANO",,"011111000162","WHEELS",,,,,"0",,,
"6439850f53e6ab91459ff07b","used 700c road wheel disc brake 11spd cassette",,,,"40",,"0",,,,,"MADDUX",,"011111000179","WHEELS",,,,,"0",,,
"643af61f53e6ab91459ff19b","PRESTA VALVE TUBES, 700c x 25-32 mm, 60 mm",,,,"8",,"2.64",,,,,"ULTRACYCLE ESSENTIALS",,"756928452307","TUBES","Standard SV and PV Tubes","700c Standard Tubes","Shrink-wrapped tubes...savings advantage from boxed tubes","CASE QTY:50|GRAMS:152|LENGTH:60 mm|NOTES:Removable valve core|QUANTITY:1|SIZE:700c x 25-32 mm|VALVE (TUBES):PV (RVC)|WHEEL SIZE:700c / 622|WIDTH:25-32 mm","0",,"2023-04-15T19:08:15.139Z",
"643d6f8b53e6ab91459ff289","BASIC REPLACEMENT, 26'' / 559, Tube Type, Single",,,,"22.11",,"9.28",,,,,"CST",,"6933882502734","TIRES","Clincher Tires","26 Inch","Smooth rolling design with plenty of traction","BEAD MATERIAL:Wire|BSD:559|COLOR:Black|COMPOUND:Single|FRONT OR REAR:F/R|MODEL:C727|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:26'' / 559|WIDTH:2.125''","0",,"2023-04-17T16:10:51.245Z",
"643de45853e6ab91459ff439","KEEPER 785 INTEGRATED CHAIN, 33.5''",,,,"46.95",,"26.2",,,,,"KRYPTONITE",,"720018000853","LOCKS","Chain Locks",,"7 mm four-sided chain links made from high performing 3T Manganese steel
Hardened steel lock body covering the cylinder
New end link design secures the chain with the hardened deadbolt
High security disc style cylinder is pick and drill resistant
Includes 2 stainless steel keys
Key Safe Program
Anti-Theft Protection Offer - $500","COLOR:Black|GRAMS:1590|LENGTH:33.5''|LOCK TYPE:Key|MODEL:Keeper 785","0","5","2023-04-18T00:29:12.282Z","3"
"643dede853e6ab91459ff43e","MARATHON PLUS, 700c, 35 mm, Tube Type, Endurance, SmartGuard",,,,"60",,"32.52",,,,,"SCHWALBE",,"4026495720663","TIRES","Clincher Tires","700c","Popular center rib tread for noiseless running on pavement
Sturdy outer blocks make occasional off-roading easy
SmartGuard puncture resistance
Fast rolling","BEAD MATERIAL:Wire|BSD:622|CASE QTY:25|COLOR:Black|COMPOUND:Endurance|FRONT OR REAR:F/R|GRAMS:900|MODEL:Marathon Plus|PSI:55-85|PUNCTURE RESISTANT:SmartGuard|SERIES:Performance|SIDEWALL:Black/Reflex|SUB CATEGORY:Clincher Tires|TPI:67|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:35 mm","0",,"2023-04-18T01:10:00.555Z",
"643e05d953e6ab91459ff44c","PASELA, 700c, 25 mm, Tube Type, Single, 400D Extra Lite Cord",,,,"29.99",,"14.62",,,,,"PANARACER",,"705160005819","TIRES","Clincher Tires","700c","The standard all-around touring and urban commuting tire
Supple and comfortable ride
400D Lite Extra Cord increases side-cut resistance and improves the rigidity
during cornering without adding weight","BEAD MATERIAL:Wire|BSD:622|COLOR:Black|COMPOUND:Single|FRONT OR REAR:F/R|GRAMS:290|MODEL:Pasela|PSI:115 max|PUNCTURE RESISTANT:400D Extra Lite Cord|SIDEWALL:Black|TPI:66|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:25 mm","0","1","2023-04-18T02:52:09.952Z",
"643e08e253e6ab91459ff453","Beaumont",,,,"300",,"175",,,,,"RETROSPEC",,"011111000186","RICE BIKES","Bikes","Refurbished Bikes",,,"0","1",,
"643e0a6353e6ab91459ff458","KEEPER 785 INTEGRATED CHAIN, 33.5''",,,,"46.95",,"23.91",,,,,"KRYPTONITE",,"720018001614","LOCKS","Chain Locks",,"7 mm four-sided chain links made from high performing 3T Manganese steel
Hardened steel lock body covering the cylinder
New end link design secures the chain with the hardened deadbolt
High security disc style cylinder is pick and drill resistant
Includes 2 stainless steel keys
Key Safe Program
Anti-Theft Protection Offer - $500","COLOR:Purple|GRAMS:1590|LENGTH:33.5''|LOCK TYPE:Key|MODEL:Keeper 785","0",,"2023-04-18T03:11:31.187Z",
"643eb7ce53e6ab91459ff45c","TOURNEY TY501 6/7/8-SPEED CRANKSET, 175.0 mm, 42/34/24T",,,,"26.99",,"17.2",,,,,"SHIMANO",,"689228634152","CRANKS AND CRANKARMS","Mountain Cranks",,"6/7/8-Speed compatible
Square taper JIS
Integrated chainguard","BB TYPE:Square Taper|BCD:Riveted|CHAINRINGS:42/34/24T|COLOR:Black|FEATURES:47.5 mmm chainline|INCLUDES:Chainguard|LENGTH:175.0 mm|MODEL:FC-TY501|SERIES:Tourney|SPEEDS:6/7/8","0",,"2023-04-18T15:31:26.548Z",
"643edeaf53e6ab91459ff48c","X9.93, Nickel/Dark Silver, 9, 1/2'' x 11/128''",,,,"25",,"13.31",,,,,"KMC",,"766759709563","CHAINS","Chains"," 9 Speed Chain","Extra stretch-proof
6.6mm (1/2'' x 11/128'' compatible)
One-for-all design fits Shimano, Campagnolo and SRAM
Includes reusable, tool-free MissingLink","CHAINRINGS:2x/3x|COLOR:Nickel/Dark Silver|GRAMS:300|LINKS:116|MODEL:X9.93|QUANTITY:1|SIZE:1/2'' x 11/128''|SPEEDS:9|WIDTH:6.6 mm","0","5","2023-04-18T18:17:19.422Z","2"
"643edf9a53e6ab91459ff498","ALTUS HG200 9-SPEED CASSETTE, 9, 11-32",,,,"24.99",,"14.83",,,,,"SHIMANO",,"689228581319","CASSETTES"," 9spd Cassettes",,"Sprockets are cut and drilled to keep weight low without reducing rigidity
Corrosion-resistant steel cassette lockring
For Super Narrow 9-speed HG chains","COLOR:Black|GRAMS:336|MODEL:CS-HG200-9|SERIES:Altus|SPEEDS:9|TEETH:11-32","0","0","2023-04-18T18:21:14.111Z",
"644008c153e6ab91459ff512","ALIVIO HG51-8 8-SPEED CASSETTE, 8, 11-28",,,,"24.99",,"12.9",,,,,"SHIMANO",,"689228675698","CASSETTES"," 8spd Cassettes",,"HYPERGLIDE technology
Reliable replacement parts
Close gear steps creates smooth, comfortable pedal","COLOR:Chrome|FITS:IG/HG|GRAMS:251|MODEL:CS-HG51-8|SERIES:Alivio|SPEEDS:8|TEETH:11-28","0","1","2023-04-19T15:29:05.525Z",
"6440476753e6ab91459ff5aa","CLARIS R2000 8-SPEED, 3x, Braze-On, Bottom Pull, Braze-On",,,,"28.99",,"14.24",,,,,"SHIMANO",,"689228386358","DERAILLEURS","Front Derailleurs",,"Smooth gear transitions increase road riding enjoyment
Compatible with wider ratio gear combination
3-speed
20T","ANGLE:63-66|CABLE PULL:Bottom Pull|CHAINRINGS:3x|CLAMP DIAMETER:Braze-On|COLOR:Series Color|FITS:50T|GRAMS:90|MODEL:FD-R2030-F|MOUNT:Braze-On|SERIES:Claris|SPEEDS:8|SWING:Down|TYPE:Triple","0",,"2023-04-19T19:56:23.238Z",
"6441bd1a53e6ab91459ff687","STREET HELMET, Gloss Red Candy Apple, One Size",,,,"34.99",,"17.5",,,,,"FREE AGENT",,"756928010064","HELMETS","Bucket Helmets",,"Durable ABS outer shell with 11 vents
Shock absorbing EPS inner shell
CPSC approved
One size for easy inventory management
Includes small, medium & large sizing pads","COLOR:Gloss Red Candy Apple|GRAPHICS:Gloss White|SIZE:One Size","0",,"2023-04-20T22:30:50.459Z",
"64430fc553e6ab91459ff76f","ALIVIO HG-400-9 9-SPEED CASSETTE, 9, 11-28",,,,"31.99",,"18.4",,,,,"SHIMANO",,"689228579019","CASSETTES"," 9spd Cassettes",,"9-Speed
Nickel-plated finish resists corrosion
Drilled cogs to save weight
Nickel-plated steel lockring","COLOR:Nickel|MODEL:CS-HG400-9|SERIES:Alivio|SPEEDS:9|TEETH:11-28","0",,"2023-04-21T22:35:49.243Z",
"6449a4cf53e6ab91459ff7c6","Used 700c Road- R Multispeed FW",,,,"50",,"50",,,,,"MALLARD",,"011111000193","WHEELS","700c Wheels","700c Road Wheels",,,"0","-1",,
"64b0887d9164d309dabb5c95","PIVOT BELL, Pivot, Black",,,,"6.99",,"2.54",,,,,"SWELL BELL",,"544989764329","BELLS AND HORNS","Bells",,"Lightweight Retro design
Fits most handlebars","COLOR:Black|MODEL:Pivot","0",,"2023-07-13T23:27:57.271Z",
"64b16f169164d309dabb5cd6","CULTIVATOR, 700c, 32 mm, Black, None, Single",,,,"22.11",,"9.64",,,,,"CST",,"6933882506282","TIRES","700c","Cyclocross Tires","Capable of handling all conditions
An aggressive cyclocross bicycle tire
Designed to shed mud quickly and deliver maximum traction","BEAD MATERIAL:Wire|BSD:622|COLOR:Black|COMPOUND:Single|FRONT OR REAR:F/R|GRAMS:450|MODEL:C1604/Cultivator|PUNCTURE RESISTANT:None|SIDEWALL:Black|TPI:60|TYPE:Tube Type|WHEEL SIZE:700c|WIDTH:32 mm","0","4","2023-07-14T15:51:50.075Z",
"64b9c8da9164d309dabb5efd","MEN'S FLY CROMOLY GEL, 140 mm, FeC Alloy, Men's",,,,"89.95",,"40.61",,,,,"TERRY",,"666953119697","SADDLES","Performance Saddles",,"FeC rails
Dura-tek cover
Thin gel padding","COLOR:Black|COVER:Dura-tek|DIMENSIONS:140 x 277 mm|GENDER:Men's|GRAMS:321|LENGTH:277 mm|MODEL:Fly Cromoly Gel|RAIL TYPE:FeC Alloy|WIDTH:140 mm","0",,"2023-07-20T23:52:58.871Z",
"64bc021e9164d309dabb5fa2","CLARIS HG50 8-SPEED CASSETTE, 8, 11-34",,,,"24.99",,"12.94",,,,,"SHIMANO",,"689228400436","CASSETTES"," 8spd Cassettes",,"8 speed
Reliable replacement parts","COLOR:Nickel|GRAMS:328|MODEL:CS-HG50|SERIES:Claris|SPEEDS:8|TEETH:11-34","0","0","2023-07-22T16:21:50.599Z",
"64bc5da39164d309dabb5ff2","CLARIS R2000, Front, Single bolt",,,,"36.99",,"18.47",,,,,"SHIMANO",,"689228386365","BRAKES","Calipers","Regular Mount","Super SLR
Dual-Pivot Brake Caliper
Adjustable toe-in brake shoe and the functional and durable quick release
R50T2 brake shoes for good braking performance in dry and wet conditions","BRAKE MOUNT:Single bolt|CABLE PULL:Short Pull|COLOR:Gray|FRONT/REAR/PAIR:Front|MATERIAL:Alloy|MODEL:BR-R2000|MOUNT:Single bolt|RANGE:39-49 mm|SERIES:Claris|WIDTH:Max Tire 28mm","0","1","2023-07-22T22:52:19.731Z","1"
"64bc5dc89164d309dabb5ff6","R451 LONG REACH, Front, Single bolt",,,,"38.99",,"20.42",,,,,"SHIMANO",,"689228726659","BRAKES","Calipers","Regular Mount","Light action & accurate brake power
SUPER SLR
Dual-Pivot Caliper
Adjustable toe-in brake shoes","BRAKE MOUNT:Single bolt|CABLE PULL:Short Pull|COLOR:Black|FRONT/REAR/PAIR:Front|MATERIAL:Alloy|MODEL:R451|MOUNT:Single bolt|RANGE:47-57 mm|SERIES:Non-Series|WIDTH:Max tire 32mm","0","5","2023-07-22T22:52:56.801Z","1"
"64bc6a539164d309dabb6026","TOURNEY 6/7 SPEED REAR DERAILLEUR, RD-A070, 7, Smart Cage, Black",,,,"22.99",,"11.76",,,,,"SHIMANO",,"689228297418","DERAILLEURS","Rear Derailleurs",,"A070 Rear Derailleur for 6/7-speed comfort, mountain, and hybrid
Advanced light-action design
Smart Cage for MegaRange with a shorter derailleur cage","CAGE LENGTH:Smart Cage|COLOR:Black|FITS:28T max|FRONT/REAR/PAIR:Rear|MODEL:RD-A070|MOUNT:Direct|RANGE:37T|SERIES:Tourney|SPEEDS:7|TYPE:Standard","0","2","2023-07-22T23:46:27.713Z",
"64bc7d719164d309dabb603a","REVO 6 SPEED RIGHT SHIFTER, 6, Rear",,,,"10.99",,"5.97",,,,,"SHIMANO",,"192790897684","SHIFTERS","Flat Bar Shifters",,"Ergonomic grip design
Light shifting operation
Great for riders with smaller hands
Easy cable replacement
Easily visible gear position indicator","COLOR:Series Color|FRONT OR REAR:Rear|FRONT/REAR/PAIR:Rear|MODEL:SL-RV400-6R|MOUNT:Twist|PAIR/R/L:Right|SPEEDS:6","0","1","2023-07-23T01:08:01.455Z",
"64c1491a9164d309dabb60b0","CHUNKY, Aqua, 32mm, 130mm",,,,"19.99",,"9.7",,,,,"ESI",,"181517000681","GRIPS AND TAPE","Mountain Bike Grips",,"The original 100% silicone grip
The best shock absorbing grip in the industry
Rubber and Latex-free
Can be cut for GripShift","COLOR:Aqua|DIAMETER:32mm|FITS:19mm-22mm|GRAMS:60|INCLUDES:Endplugs|LENGTH:130mm|MATERIAL:Silicone|MODEL:Chunky","0",,"2023-07-26T16:26:02.636Z",
"64c155729164d309dabb60d5","SCHRADER VALVE TUBES, 26'' x 1.75-2.35'', 35 mm",,,,"8",,"2.41",,,,,"ULTRACYCLE",,"756928451430","TUBES","Standard SV and PV Tubes","26'' Standard Tubes","All purpose inner tube, an excellent choice for replacements
High quality Butyl rubber tubes
Durable construction
Various valve lengths for different rim profiles","CASE QTY:50|GRAMS:229|LENGTH:35 mm|QUANTITY:1|SIZE:26'' x 1.75-2.35''|VALVE (TUBES):SV|WHEEL SIZE:26'' / 559|WIDTH:1.75-2.35''","0","8","2023-07-26T17:18:42.826Z",
"64c1ab939164d309dabb60fc","SCAMPER, 27.5''/ 584, 2.10'', Black, None",,,,"24.99",,"7.28",,,,,"ULTRACYCLE",,"756928460265","TIRES","27.5 Inch","Mountain Tires","Small knobs for a fast rolling over hardpack conditions
When just a bit of knobby is all that's needed
Excellent cornering properties","BEAD MATERIAL:Wire|BSD:584|COLOR:Black|FRONT OR REAR:F/R|MODEL:P1226 (A)|SIDEWALL:Black|TYPE:Tube Type|WHEEL SIZE:27.5''/ 584|WIDTH:2.10''|PUNCTURE RESISTANT:None","0",,"2023-07-26T23:26:11.222Z",
"64c31c809164d309dabb61b0","CNW-2 CHAINRING NUT WRENCH, CNW-2, Chainring Nut Wrench",,,,"5.95",,"2.42",,,,,"PARK TOOL",,"763477002068","TOOLS","Crank and Bottom Bracket Tools",,"Securly holds the slotted nut when tightening or loosening the bolt
Double-ended to fit most slotted-type nuts","MODEL:CNW-2|TYPE:Chainring Nut Wrench","0",,"2023-07-28T01:40:16.927Z",
"64c31c9b9164d309dabb61b4","SR-18.2 SPROCKET REMOVER / CHAIN WHIP, 1/8'' cogs, SR-18.2",,,,"29.95",,"19.36",,,,,"PARK TOOL",,"763477006981","TOOLS","Cassette and Freewheel Tools",,"Heat treated combination chain whip and freewheel/lockring remover wrench
Works on 1/8'' fixed gear sprockets
1'' box-end wrench fits Park Tool Freewheel/Cassette Lockring Tools
Features hardened pins to keep the chain in place","FITS:1/8'' cogs|MODEL:SR-18.2|TYPE:Chain Whip","0",,"2023-07-28T01:40:43.664Z",
"64c31cb29164d309dabb61b8","M525A 6-BOLT DISC HUBS, 10mm, 6-Bolt, 32, 135mm, HyperGlide",,,,"44.99",,"25.14",,,,,"SHIMANO",,"689228691117","HUBS","Rear Hubs",,"International standard 6-bolt pattern","AXLE DIAMETER:10mm|AXLE FRONT:10mm QR|AXLE SPACING:135mm|COLOR:Black|DISC:6-Bolt|FRONT/REAR/PAIR:Rear|GRAMS:null|HUB FINISH:Black|HUB TYPE:HyperGlide|MODEL:FH-M525A-L|SERIES:null|SPEEDS:8/9/11|SPOKE COUNT:32|SPOKE TYPE:J-Bend","0",,"2023-07-28T01:41:06.498Z",
"64c31cc49164d309dabb61bc","DAG-2.2 DERAILLEUR HANGER ALIGNMENT GAUGE",,,,"83.95",,"50.18",,,,,"PARK TOOL",,"763477002624","TOOLS","Frame and Fork Tools",,"Gauge bar made from heavy gauge, chrome plated steel
Adjusts to fit 20'' to 29'' wheels
Replaceable 10 mm x 1 threaded tip
Upgraded, large inner shaft for added strength
Improved clearance and reach to work on more frame/hanger combos
Works on low clearance thru-axle derailleur hangers","MODEL:DAG-2.2|TYPE:Derailleur Hanger Alignment","0",,"2023-07-28T01:41:24.101Z",
"64c31ce29164d309dabb61c0","METRIC WRENCH, 10mm, MW-10",,,,"8.95",,"4.24",,,,,"PARK TOOL",,"763477024855","TOOLS","General Shop","Wrenches","12-point box/open-end combination wrench
Forged from chrome vanadium steel
Chrome plated and meticulously polished
Center dipped in Park Tool blue vinyl for a positive grip","MODEL:MW-10|SIZE:10mm|TYPE:Open Ended Wrenches","0",,"2023-07-28T01:41:54.975Z",
"64c44cec9164d309dabb622d","ACERA HG41 8-SPEED CASSETTE, 8, 11-34",,,,"18.99",,"12.59",,,,,"SHIMANO",,"689228675674","CASSETTES"," 8spd Cassettes",,"8-speed
Reliable replacement parts","COLOR:Nickel|GRAMS:326|MODEL:CS-HG41-8|SERIES:Acera|SPEEDS:8|TEETH:11-34","0","1","2023-07-28T23:19:08.954Z",
"64cae53c9164d309dabb63bc","Trek 7200",,,,"225",,"225",,,,,"TREK",,"011111000209","RICE BIKES","Bikes","Refurbished Bikes",,,"0","-1",,
"64caf9769164d309dabb63f1","used critical harper",,,,"160",,"160",,,,,"CRITICAL",,"011111000216","RICE BIKES","Bikes","Refurbished Bikes",,,"0","-1",,
"64cfbb449164d309dabb650c","TIAGRA HG-500 10-SPEED CASSETTE, 10, 11-25",,,,"42.99",,"24.05",,,,,"SHIMANO",,"689228328174","CASSETTES","10spd Cassettes",,"10-Speed
Nickel-plated finish resists corrosion
Drilled cogs to save weight
Nickel-plated steel lockring","COLOR:Nickel|GRAMS:259|MODEL:CS-HG500-10|SERIES:Tiagra|SPEEDS:10|TEETH:11-25","0",,"2023-08-06T15:24:52.009Z",
"64cfc8209164d309dabb653b","DURA-ACE/ULTEGRA/105 PAD",,,,"9",,"4.55",,,,,"SHIMANO",,"689228284876","BRAKE PADS","Road Inserts",,"Shimano OE replacement parts
Fits Dura-Ace, Ultegra and 105
Includes 2 replacement pads and 2 set screws
Easy installation","COLOR:Black|FITS:Shimano BR-7900|INCLUDES:2 set screws|MODEL:R55C3|PAD MATERIAL:All Weather|QUANTITY:Pair|SERIES:Dura-Ace/Ultegra/105","0","13","2023-08-06T16:19:44.668Z","4"
"64d4199d9164d309dabb65fa","used critical harper",,,,"175",,"175",,,,,"CRITICAL",,"011111000223","RICE BIKES","Bikes",,,,"0","-1",,
"64d438cd9164d309dabb6642","Red Refurb",,,,"40",,"40",,,,,"SPECIALIZED",,"011111000230","RICE BIKES","Bikes","Refurbished Bikes",,,"0","0",,
"64d58bc49164d309dabb669f","Chakra Solo",,,,"30",,"18",,,,,"KALI",,"011111000247","HELMETS","Urban Helmets",,,,"0","-1",,
"64e2497b9164d309dabb6771","HEADLIGHT/TAIL LIGHT COMBO, Not Published, Pair",,,,"23.99",,"10.95",,,,,"ULTRACYCLE",,"756928020094","LIGHTS","Light Sets",,"Headlight has 5 flat panel ultra bright led lights
Headlight has 3 modes: steady, blink, burst
Tail-light has 5 bright w/2 side LEDs for more than 180 degree visibility
Tail-light has 3 modes: steady, blink, chase
Handlebar and seatpost QR mounts, tail-light has built in bag clip
AAA batteries included","COLOR:Black|FRONT/REAR/PAIR:Pair|LENS COLOR:Clear/Red|LUMENS:Not Published|MODEL:Light Set|QUANTITY:Pair|TYPE:Battery","0",,"2023-08-20T17:12:27.992Z",
"64e3d1c89164d309dabb67a0","MOUNTAIN COMFORT LYCRA 265, Unisex, 160 mm",,,,"24.99",,"5.11",,,,,"ULTRACYCLE",,"756928400261","SADDLES","Comfort Saddles",,"Mountain saddle with ergonomic cutout design
Pressure relief zone","COLOR:Black|COVER:Lycra|DIMENSIONS:265 x 160 mm|GENDER:Unisex|GRAMS:410|GRAPHICS:White/Green|LENGTH:265 mm|MODEL:Mountain Comfort Lycra 265|RAIL TYPE:Steel|WIDTH:160 mm","0",,"2023-08-21T21:06:16.365Z",
"64e68fbd9164d309dabb67e1","Used Beaumont",,,,"300",,"300",,,,,"RETROSPEC",,"011111000254","RICE BIKES",,,,,"0","-1",,
"64e80dbf9164d309dabb67f7","Harper (F'23 Sale)",,,,"250",,"250",,,,,"RETROSPEC",,"011111000261","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-25",,
"64e80dfb9164d309dabb67f8","Harper Plus (F'23 Sale)",,,,"300",,"300",,,,,"RETROSPEC",,"011111000278","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-4",,
"64e80e259164d309dabb67f9","Beaumont (F'23 Sale)",,,,"300",,"300",,,,,"RETROSPEC",,"011111000285","RICE BIKES","Bikes","Retrospec Bikes",,,"0","-2",,
